customer_id,country,gender,age,balance,products_number,active_member,churn
15634606,Spain,Male,52,0,2,1,0
15579207,France,Male,37,91184.01,1,0,0
15619892,Spain,Male,18,0,2,0,0
15567778,Germany,Female,54,144027.8,1,1,1
15711750,France,Female,34,0,2,1,0
15751084,France,Female,29,140170.61,1,1,0
15768945,France,Male,27,62092.9,1,1,0
15586931,Spain,Male,39,0,1,1,0
15636353,Spain,Male,35,0,2,0,0
15623858,France,Male,45,0,1,0,0
15703354,France,Female,33,103516.87,1,0,0
15663987,Spain,Male,30,0,3,0,1
15780805,France,Female,35,0,2,0,1
15768566,France,Male,34,0,2,1,0
15643229,France,Female,31,0,2,1,0
15754940,Spain,Male,43,85162.26,1,1,1
15676576,France,Female,43,143061.88,1,0,0
15800068,Spain,Female,46,0,2,1,0
15648030,Spain,Female,33,137388.01,2,0,0
15668594,Germany,Female,25,137712.01,1,1,0
15728709,Germany,Male,40,106901.42,2,0,0
15724181,Spain,Male,47,105603.21,2,1,0
15647546,Germany,Female,40,150679.71,2,1,0
15702601,Germany,Male,30,108300.27,2,1,1
15567725,France,Female,46,52016.08,2,1,0
15674179,Germany,Male,34,60515.13,1,0,0
15686957,Germany,Male,35,158584.28,2,0,0
15607690,Germany,Male,47,118812.5,2,0,0
15806546,Spain,Male,46,0,1,0,0
15632850,France,Male,37,0,2,1,0
15709016,Germany,Female,47,91219.29,1,0,1
15638068,Spain,Male,32,0,2,0,0
15749345,France,Female,22,76318.64,1,1,0
15791321,Spain,Female,58,0,1,0,0
15699095,France,Female,24,0,1,1,1
15638329,Germany,Male,25,111432.13,1,1,0
15575445,Spain,Male,41,150148.51,1,0,0
15752622,France,Female,32,38550.06,1,1,0
15774507,France,Female,39,119013.86,1,0,0
15570857,Germany,Female,39,111213.64,2,1,0
15599386,Germany,Male,28,71097.23,1,1,0
15744913,Spain,Male,36,109632.85,1,1,0
15647292,France,Male,63,148368.02,1,0,1
15728838,France,Male,45,148600.91,1,0,1
15584704,France,Male,48,71083.98,1,0,0
15749068,France,Female,40,139625.34,1,0,1
15622985,France,Female,39,0,1,0,1
15587676,France,Male,30,0,1,1,0
15779496,France,Male,64,81564.1,2,1,0
15733460,Spain,Male,36,0,2,1,0
15711457,France,Female,28,124540.28,1,1,0
15795290,France,Female,42,133616.39,1,0,0
15611223,Germany,Female,38,101648.5,2,0,0
15794159,France,Female,26,124281.84,1,1,0
15780677,France,Female,59,0,2,1,0
15690175,Spain,Male,45,0,2,0,0
15722599,France,Female,37,183613.66,2,0,0
15569976,Germany,Male,65,136186.44,1,1,1
15707011,France,Male,47,137682.68,1,0,0
15702277,France,Male,34,106005.54,1,1,0
15801915,France,Female,31,152310.55,1,0,0
15580213,France,Female,43,0,2,0,0
15637947,Spain,Male,32,134446.04,1,1,0
15715888,France,Female,38,142289.28,1,1,0
15732967,France,Male,19,0,2,1,0
15737047,France,Female,45,0,1,0,1
15694039,Germany,Female,46,149003.76,2,0,0
15649457,Germany,Male,41,131341.46,2,1,0
15742809,Spain,Female,29,77919.78,1,0,0
15637829,France,Female,34,0,2,1,0
15633194,France,Female,41,108309,4,1,1
15611635,Spain,Female,39,0,1,1,0
15638774,Spain,Female,40,0,2,0,0
15722037,Germany,Male,36,115462.02,1,1,0
15672930,Spain,Male,37,0,2,0,0
15668774,Germany,Female,23,122739.1,1,0,1
15780966,France,Female,32,0,2,0,0
15659694,Germany,Female,53,113781.5,2,1,1
15624424,Spain,Female,49,0,2,1,0
15708713,France,Male,35,0,2,1,0
15755405,France,Male,43,128284.45,1,0,1
15647570,Germany,Male,45,120591.19,1,0,0
15684348,France,Male,63,0,2,1,0
15702541,France,Female,59,166968.28,1,0,1
15646942,Spain,Female,39,0,2,0,0
15748920,France,Female,49,0,2,1,0
15694581,Spain,Male,42,0,2,1,0
15643215,Germany,Male,38,71667.97,2,0,0
15649060,Germany,Female,31,82729.47,2,0,0
15774258,France,Male,40,0,2,1,0
15731553,France,Male,23,0,2,0,0
15617029,Spain,Female,30,0,2,0,0
15780716,Germany,Male,39,129626.19,2,1,0
15577018,Germany,Female,26,114035.39,1,0,0
15809515,Germany,Male,32,151922.94,1,0,0
15789924,France,Female,39,0,1,1,0
15725076,Spain,Female,27,107751.68,2,1,0
15672481,France,Male,37,0,2,0,0
15574115,Spain,Female,41,101179.23,2,1,0
15661830,Spain,Female,36,0,2,1,0
15665879,France,Female,40,0,2,1,0
15673820,France,Male,33,0,2,0,0
15747772,Germany,Male,36,58571.18,2,0,0
15666197,Germany,Female,38,153058.64,1,0,0
15773639,Germany,Male,35,98270.34,1,0,0
15581893,France,Male,43,130788.71,1,1,1
15672447,Germany,Male,40,99165.84,1,1,1
15777830,France,Female,42,0,2,0,0
15713890,France,Male,44,0,2,1,0
15577598,Spain,Male,23,115636.05,2,0,0
15786042,Germany,Female,44,185932.18,2,0,0
15753462,Germany,Male,30,72549,2,1,0
15759690,France,Male,42,0,2,1,0
15801414,France,Female,35,0,2,0,0
15656141,France,Male,39,0,1,1,0
15608701,Germany,Male,29,121890.06,1,0,1
15582892,France,Male,46,99786.07,1,1,1
15632967,France,Male,34,0,2,1,0
15587573,Germany,Male,27,115084.53,2,1,0
15654891,France,Male,30,0,2,1,0
15611365,France,Female,32,127661.69,1,0,0
15749103,Germany,Female,47,118907.6,1,1,1
15810203,Germany,Female,44,77627.33,2,0,0
15813660,Spain,Male,40,160625.17,1,1,0
15605673,Spain,Female,29,0,2,0,0
15669282,France,Female,20,124266.86,1,0,0
15792726,France,Female,25,127974.06,2,1,0
15593241,France,Male,43,0,2,1,0
15683053,Spain,Female,48,0,1,0,1
15632736,Germany,Female,30,104911.35,2,1,0
15731865,France,Male,27,0,2,0,0
15760450,France,Male,43,0,2,1,0
15787204,Spain,Female,43,110646.54,1,0,0
15650454,France,Male,57,0,2,1,0
15573730,Germany,Male,42,126704.49,2,0,0
15705050,France,Male,30,0,2,1,0
15791342,Spain,Male,31,84560.04,1,1,0
15684316,France,Male,43,0,2,0,1
15700540,Germany,Female,38,129893.56,1,0,0
15770631,Spain,Male,25,167385.81,1,1,0
15790594,France,Female,27,0,2,1,0
15604020,Germany,Female,36,105858.71,1,1,0
15637599,Germany,Female,44,123070.89,1,0,1
15736578,France,Male,39,0,1,1,0
15666332,Spain,Female,48,0,2,1,0
15727291,France,Female,40,0,2,0,0
15785920,Germany,Male,35,125141.24,2,1,0
15658987,France,Female,46,96173.17,2,1,0
15687719,Spain,Female,37,0,2,1,0
15799641,Spain,Male,39,0,2,0,0
15758702,France,Female,55,0,2,1,0
15689526,Germany,Female,35,127543.11,2,0,1
15586848,France,Male,38,0,2,0,0
15707637,France,Female,56,0,1,0,1
15719426,France,Male,67,103101.56,2,1,1
15639265,France,Male,54,126113.28,1,0,0
15576124,France,Male,41,40488.76,1,0,0
15757829,Germany,Female,40,137389.77,2,0,0
15633227,France,Female,28,85146.36,1,0,0
15753092,Germany,Male,35,129828.58,1,1,1
15782939,France,Male,42,80214.36,1,0,1
15746338,France,Female,40,0,2,1,0
15590676,France,Male,34,141796.43,1,0,0
15599329,France,Female,49,195238.29,4,1,1
15783097,Germany,Male,27,111348.15,1,0,0
15597885,France,Male,43,0,2,1,0
15597467,France,Female,71,0,2,1,0
15724764,Germany,Female,42,64404.26,2,0,0
15778418,Germany,Male,40,154309.67,1,1,1
15684769,France,Male,67,129431.36,1,1,0
15756167,Spain,Female,43,134204.67,1,1,0
15632439,France,Female,39,0,2,1,0
15755138,France,Female,32,0,2,1,0
15659092,France,Female,50,0,2,0,1
15742116,Germany,Female,48,116711.06,2,0,0
15801994,France,Male,31,0,2,0,0
15647572,Spain,Male,34,54980.81,1,1,0
15644551,Spain,Female,37,99773.85,2,0,0
15709135,Germany,Male,30,101231.77,2,0,0
15684469,Germany,Male,32,117070.21,1,0,0
15627637,Germany,Male,23,73314.04,2,0,0
15667093,France,Male,37,0,1,1,0
15690589,France,Male,37,212314.03,1,1,0
15595350,France,Female,31,136067.82,2,0,0
15777586,Spain,Female,42,109052.04,2,0,0
15804064,France,Female,35,79126.17,1,1,0
15717770,Spain,Female,55,0,1,0,1
15754443,France,Female,35,108308,1,0,1
15776939,Germany,Female,48,102290.56,2,0,0
15713517,France,Male,39,102025.08,2,0,0
15683522,Germany,Female,37,113383.07,1,1,0
15673995,Spain,Female,65,102541.1,1,0,0
15771054,Spain,Male,35,0,2,0,0
15578788,Spain,Male,40,0,2,0,0
15737408,France,Female,41,109941.51,1,0,0
15750837,Germany,Male,41,141749.68,1,1,0
15576022,France,Male,38,0,2,1,0
15635502,France,Male,44,0,1,0,0
15627298,France,Male,37,85146.48,2,0,1
15811415,France,Female,44,134066.1,2,1,0
15645059,France,Female,28,0,2,0,0
15689671,Spain,Male,27,0,1,1,0
15718667,France,Male,35,87619.29,1,0,0
15803202,France,Male,51,0,1,1,1
15593683,Spain,Female,30,0,2,0,0
15703394,Spain,Male,27,0,2,0,0
15570289,Germany,Male,43,103409.16,1,0,1
15567437,Germany,Female,30,123040.38,1,1,0
15711687,France,Male,41,108128.52,1,1,0
15656592,Germany,Male,48,169023.33,2,1,0
15634373,France,Male,30,0,2,1,0
15769125,Spain,Female,41,0,2,1,0
15711386,France,Female,29,0,2,1,0
15714241,Spain,Male,42,222267.63,1,0,1
15642530,Germany,Female,47,144090.42,1,0,1
15713599,France,Male,30,114835.43,1,1,0
15744770,France,Male,44,0,2,0,0
15780498,France,Male,34,145030.92,1,1,0
15624397,France,Male,43,71240.3,1,1,0
15615219,France,Male,59,138772.15,1,1,0
15570908,Spain,Female,29,93617.07,1,1,0
15762855,Spain,Female,23,0,2,1,0
15661827,Spain,Female,45,0,2,1,0
15746035,Spain,Male,25,74237.2,2,1,0
15691906,Germany,Female,49,127421.78,2,0,1
15793424,Spain,Female,28,61274.7,2,0,0
15577905,France,Male,34,106486.66,2,1,0
15667216,France,Female,29,73194.52,2,1,0
15673971,Germany,Female,44,146498.76,1,0,1
15701238,France,Male,47,0,2,0,0
15644849,France,Female,32,0,1,1,0
15635531,Spain,Female,30,0,2,0,0
15632263,Spain,Male,30,120355,1,0,0
15720110,France,Male,32,117265.21,1,1,0
15619045,France,Female,43,0,2,1,0
15697510,Spain,Female,52,0,1,0,1
15784923,Germany,Female,37,109974.22,1,1,1
15567383,Germany,Female,44,98009.13,2,1,0
15732621,France,Male,34,0,1,1,0
15757981,France,Male,66,0,1,1,0
15727819,Spain,Female,34,171671.9,1,1,0
15738088,Spain,Male,63,0,2,0,1
15765173,France,Female,60,0,1,0,1
15665159,France,Male,61,128213.96,2,1,1
15618203,Germany,Male,51,116197.65,2,1,0
15791452,France,Male,39,0,2,0,0
15638159,Spain,Female,36,86607.39,1,0,0
15585466,France,Male,29,0,2,0,0
15677310,Germany,Male,62,98854.34,1,0,1
15646262,France,Male,31,0,1,0,0
15656901,France,Male,59,0,2,1,0
15621093,Germany,Male,31,97338.19,2,0,0
15592123,France,Male,30,0,2,1,0
15589200,Spain,Male,34,0,2,0,0
15602934,France,Female,33,131698.57,2,0,0
15812720,Germany,Male,37,130110.45,2,1,0
15695383,Spain,Male,44,0,2,0,0
15723064,Spain,Male,24,165149.13,2,0,0
15761606,Spain,Female,37,101707.8,1,0,0
15650322,France,Female,34,105588.66,1,1,0
15669782,Germany,Male,39,111336.89,1,0,1
15751628,France,Male,60,78391.17,1,1,0
15809057,Spain,Female,27,0,2,1,0
15617052,France,Male,34,0,1,0,1
15590810,Germany,Female,41,144326.09,1,0,1
15801293,Germany,Male,27,101278.25,2,1,0
15770968,Germany,Female,19,108711.57,2,0,0
15572356,Spain,Male,73,108555.07,1,1,0
15603247,Germany,Female,35,146781.24,1,0,0
15619116,France,Female,36,0,2,1,0
15691792,Spain,Male,35,0,1,0,0
15783276,France,Female,25,0,2,1,0
15766137,France,Male,34,0,2,1,0
15574554,Germany,Male,66,103291.25,2,1,0
15578671,Spain,Female,29,209490.21,1,1,1
15716608,Spain,Male,38,0,3,0,1
15690670,France,Male,33,0,2,1,0
15630466,France,Male,45,0,1,0,0
15630349,Spain,Male,23,0,2,0,0
15803801,France,Male,34,0,2,0,0
15647890,France,Male,37,149405.18,1,1,0
15606115,France,Female,52,191665.21,1,1,1
15714642,Spain,Female,40,0,1,0,0
15741181,France,Male,41,135071.12,1,1,0
15773973,France,Male,41,0,2,1,0
15758546,Spain,Male,39,0,2,1,0
15598940,Germany,Male,38,181804.34,2,1,0
15669783,France,Female,60,47020.65,2,1,1
15624993,France,Female,36,128518.98,1,1,1
15760568,Germany,Female,38,142658.04,2,1,0
15699047,France,Female,21,120150.39,2,1,0
15616168,France,Female,35,81905.95,1,1,0
15773146,France,Male,26,137998.2,2,1,0
15770375,Germany,Female,26,123126.29,1,0,0
15589725,France,Female,51,0,2,1,0
15710034,Germany,Male,43,135645.29,2,1,1
15800806,Spain,Male,31,122449.31,2,1,0
15570485,Spain,Male,40,161766.87,1,0,0
15575391,France,Female,37,0,2,1,0
15790750,Germany,Male,36,123187.51,1,1,0
15714832,Germany,Male,36,150956.71,1,0,0
15619953,Spain,Female,42,105021.28,1,0,0
15673929,France,Male,64,0,2,1,0
15578835,Spain,Female,50,133204.91,1,1,0
15752388,Spain,Female,35,0,2,1,0
15797081,Germany,Female,49,115488.52,2,1,1
15570194,France,Male,29,0,2,0,0
15580149,Spain,Male,41,0,2,0,0
15777708,Spain,Female,38,0,2,0,0
15769955,France,Female,40,0,2,0,0
15810444,Germany,Female,39,130565.02,1,0,1
15645593,France,Female,41,91328.71,1,0,0
15765345,France,Male,35,0,2,1,0
15760873,France,Male,50,81310.34,1,1,0
15794178,France,Male,34,107136.6,1,0,0
15589361,Spain,Male,34,0,1,1,0
15662483,France,Male,43,0,2,1,0
15809736,France,Male,46,0,1,1,1
15731148,France,Male,33,108477.49,1,1,1
15774328,Germany,Male,40,144757.97,2,1,0
15646969,Spain,Male,33,0,2,1,0
15718769,Spain,Male,36,113110.26,1,0,0
15610226,France,Female,27,106414.57,2,0,0
15616270,Spain,Male,42,106920.91,1,1,0
15790717,Spain,Male,35,0,2,0,0
15635703,Germany,Female,39,131513.26,1,1,0
15616365,France,Female,53,0,2,0,0
15630244,France,Male,40,134320.23,2,0,0
15734714,France,Female,29,79715.36,1,0,0
15721433,France,Female,38,74306.19,2,0,0
15590201,Spain,Female,50,0,4,1,1
15590828,Germany,Male,42,126428.38,1,0,0
15752097,Spain,Male,38,99640.89,1,0,0
15800031,France,Male,43,66338.68,1,1,1
15630857,Spain,Female,39,0,2,1,0
15689953,Spain,Male,43,128226.37,1,0,0
15759733,France,Female,26,0,2,1,0
15810826,France,Male,36,0,2,0,0
15668009,Spain,Male,37,0,2,1,0
15743456,France,Female,32,0,2,0,0
15725762,France,Male,24,122168.65,1,0,0
15761713,France,Female,43,178074.33,1,0,0
15769246,Germany,Male,59,135078.41,1,0,1
15781129,Spain,Male,38,69434.4,2,1,1
15599124,France,Female,29,0,2,0,0
15639004,France,Male,72,0,2,1,0
15810995,Germany,Male,34,122726.56,1,1,0
15653773,France,Female,38,164496.99,1,1,0
15708357,Spain,Female,38,0,1,0,0
15733597,France,Female,41,150219.41,2,0,0
15789560,France,Male,42,187534.79,1,1,1
15699524,France,Female,30,0,1,0,0
15626475,France,Male,30,0,2,1,0
15810839,France,Male,34,103108.17,1,0,0
15684318,Germany,Female,50,96486.57,2,1,0
15768120,Germany,Male,36,90560.48,2,0,0
15712807,Spain,Male,46,131764.96,1,1,1
15696371,Spain,Female,24,92476.88,1,0,0
15675794,Germany,Male,47,152076.93,1,0,1
15774277,France,Male,43,0,2,1,0
15603764,France,Male,49,0,1,1,1
15618647,France,Male,29,43504.42,1,1,0
15614643,Spain,Female,39,0,2,0,0
15707696,Spain,Female,28,0,2,1,0
15749583,Germany,Female,38,93569.86,3,0,1
15815125,Spain,Male,45,102486.21,2,1,0
15779620,France,Male,36,0,1,1,0
15768233,Germany,Male,37,114346.3,1,1,1
15637788,France,Male,23,110203.77,1,0,0
15777046,France,Female,39,128362.59,1,0,0
15788723,Germany,Female,49,143888.22,2,1,1
15790489,Spain,Male,34,170600.78,1,1,0
15739476,France,Female,32,0,1,1,0
15612670,Spain,Female,46,0,2,1,0
15631222,France,Female,39,75339.64,1,1,0
15658972,France,Female,40,122038.34,1,0,0
15724691,France,Male,34,0,2,1,0
15740442,France,Male,51,186825.57,1,0,1
15760427,France,Male,40,124788.18,1,0,0
15677939,France,Female,41,0,2,1,0
15611599,France,Female,71,0,2,1,0
15633474,France,Male,51,138553.57,1,1,0
15671973,Spain,Male,39,0,2,1,0
15790019,France,Male,35,105387.89,1,1,0
15737735,Spain,Male,40,95053.1,1,1,1
15661745,France,Male,36,0,1,1,0
15797065,Spain,Female,32,0,2,1,0
15710671,France,Male,34,137361.96,1,0,0
15656522,Spain,Male,32,158537.42,1,0,0
15705085,Spain,Female,29,0,2,0,0
15744873,Germany,Female,48,143595.87,1,0,1
15781914,Germany,Male,32,169947.41,2,1,0
15637354,France,Female,24,148167.83,2,1,0
15717307,France,Male,31,0,2,0,0
15746695,France,Female,39,48023.83,1,0,0
15804962,France,Male,36,155655.46,1,1,1
15665378,France,Female,46,0,2,0,0
15757865,France,Male,62,0,2,1,0
15578787,France,Female,52,0,1,0,1
15794323,France,Male,32,121240.76,1,0,0
15697546,France,Female,36,0,2,0,0
15629519,France,Female,37,0,2,1,0
15624703,Germany,Male,35,129847.75,2,0,0
15570002,Germany,Female,55,118772.71,4,0,1
15808566,France,Male,46,0,2,1,0
15805463,Germany,Male,32,105163.88,2,1,0
15709136,France,Male,28,0,2,1,0
15801605,France,Female,39,0,2,1,0
15567855,France,Female,29,0,2,0,0
15675141,France,Female,35,93934.63,1,0,0
15665759,France,Female,69,117866.92,1,1,0
15761487,France,Female,55,0,1,1,1
15700394,Spain,Female,26,122857.46,2,0,1
15631162,France,Male,32,0,2,1,0
15630641,France,Female,37,127103.97,1,1,0
15585066,France,Female,43,0,1,1,1
15722991,France,Male,54,96402.96,1,0,1
15737404,France,Male,31,132512.26,1,1,0
15722409,Spain,Male,47,107604.66,1,1,0
15806420,France,Male,34,0,2,0,0
15658148,France,Male,38,0,2,0,0
15810660,Germany,Male,34,120875.23,2,1,0
15709780,France,Female,37,71786.9,2,1,0
15727350,France,Female,37,113143.12,1,0,0
15752312,Spain,Male,49,150777.72,2,1,0
15616745,Spain,Male,35,174894.53,1,1,0
15572294,France,Male,28,0,1,0,0
15674110,France,Female,43,160416.56,1,1,0
15662501,France,Male,48,91246.53,1,0,1
15649239,Spain,Male,46,0,2,0,0
15700424,France,Female,35,0,1,1,0
15636388,Germany,Female,23,98775.23,1,0,0
15713975,Germany,Female,47,139756.12,1,0,1
15592925,Spain,Male,42,177626.77,3,1,1
15581626,France,Male,54,0,1,1,1
15641319,Spain,Male,50,0,1,0,1
15723481,Spain,Male,42,0,2,1,0
15787825,Germany,Male,37,152496.82,1,1,0
15710726,France,Male,52,0,2,1,0
15627195,Germany,Male,26,112930.28,2,0,0
15657957,Germany,Female,26,113674.2,1,0,1
15676117,France,Male,44,0,1,0,0
15607874,France,Male,38,144450.58,1,1,0
15796993,France,Male,52,171236.3,2,0,1
15649858,Spain,Male,37,96776.49,1,1,0
15811032,Germany,Female,58,145984.92,1,1,0
15679963,Germany,Male,43,96353.8,1,0,0
15579131,France,Male,25,0,2,1,0
15572428,Germany,Female,33,115777.23,1,1,0
15622461,France,Female,51,122822,2,0,0
15636105,Spain,Male,61,0,2,1,0
15583849,France,Male,40,0,2,0,0
15718780,Spain,Female,32,79450.09,1,1,0
15739271,Germany,Male,33,122394,1,1,0
15697129,Spain,Female,43,0,2,0,0
15763415,Germany,Male,41,134378.89,1,1,0
15796617,France,Male,29,0,2,0,0
15626628,Spain,Female,31,88161.85,2,0,0
15765857,Spain,Male,41,142412.13,1,0,0
15742511,France,Male,35,121030.9,1,0,0
15786433,Germany,Female,35,165982.43,2,1,0
15685805,Spain,Female,35,0,2,0,0
15627971,France,Female,32,206663.75,1,0,0
15783025,Germany,Male,37,94661.53,2,0,0
15726289,France,Male,25,174400.36,1,0,0
15802118,Spain,Male,41,123428.69,1,1,0
15607990,Spain,Male,43,175735.5,1,1,0
15695932,Spain,Male,36,78381.13,1,1,0
15812279,France,Male,37,115345.86,2,0,0
15687558,Germany,Female,31,118613.34,1,0,0
15729065,Germany,Male,28,109960.06,2,1,0
15698902,Germany,Female,42,142703.4,1,0,1
15570192,Germany,Female,40,121729.42,1,0,0
15809265,France,Female,35,0,1,1,0
15745201,France,Female,43,139496.35,2,1,0
15580623,Spain,Male,28,0,2,0,0
15578156,Spain,Male,32,138521.83,1,1,0
15631063,France,Female,33,0,2,0,0
15692577,Germany,Female,38,83727.68,1,0,0
15810910,Spain,Female,38,0,2,1,0
15723217,France,Male,37,0,1,0,0
15733111,Spain,Male,32,124179.3,1,1,0
15610727,France,Male,36,128829.25,1,0,0
15792720,France,Male,33,171490.78,1,0,0
15723153,Spain,Male,33,0,2,0,0
15802823,Spain,Female,38,0,2,1,0
15756118,Spain,Male,20,0,1,0,0
15684934,France,Male,31,0,2,1,0
15776936,France,Male,40,160818.08,1,1,1
15729087,Germany,Male,54,156367.6,2,1,0
15786463,Germany,Female,59,121669.93,2,0,1
15717498,France,Male,42,133970.22,2,1,0
15718406,France,Male,41,0,2,0,0
15799468,France,Female,34,96127.27,1,0,0
15626383,Spain,Male,60,121907.97,1,1,0
15597385,Spain,Male,41,0,2,1,0
15570271,Spain,Male,31,0,1,1,0
15690330,Germany,Female,40,77701.64,1,1,0
15680611,France,Male,67,0,3,1,0
15810227,France,Male,34,0,2,1,0
15807194,Spain,Male,34,113922.44,2,0,0
15712199,Germany,Female,61,183997.7,2,1,0
15694995,France,Male,23,0,2,1,0
15723400,France,Male,28,0,2,1,0
15654772,France,Female,47,89799.46,2,1,1
15574743,Spain,Male,29,0,1,1,0
15807593,Spain,Female,36,85660.96,1,0,0
15686718,Germany,Male,37,115569.21,1,1,0
15695299,France,Female,45,81828.22,1,0,0
15722701,Germany,Male,18,132694.73,1,0,0
15799635,Spain,Male,51,108867,1,0,1
15742323,France,Male,39,0,2,0,0
15658435,France,Female,27,0,2,0,0
15586029,Germany,Male,34,96152.68,2,0,0
15772337,Germany,Female,49,153855.52,1,1,1
15807555,France,Male,45,0,2,0,0
15603378,France,Female,36,141334.95,1,1,0
15792862,Germany,Male,41,104584.11,1,0,1
15657349,Germany,Female,50,98173.02,1,0,1
15777614,Spain,Female,44,0,2,1,0
15653952,Germany,Female,38,135157.05,1,1,0
15724336,Germany,Female,49,171601.27,1,0,0
15689594,France,Male,29,179539.2,1,0,0
15801920,Germany,Male,39,80615.46,2,0,0
15653347,Spain,Male,47,0,1,0,1
15749951,Germany,Male,27,126285.73,1,0,1
15648178,Germany,Female,23,137964.51,1,1,0
15738662,Germany,Male,41,159434.03,1,0,0
15640855,Germany,Male,40,113574.61,2,0,0
15584288,France,Female,33,0,2,1,0
15760988,Germany,Male,33,124573.33,2,0,0
15569624,Germany,Female,31,105864.6,2,0,0
15597949,Germany,Female,47,104552.61,1,0,1
15604551,France,Female,35,0,2,0,0
15617476,France,Female,30,0,2,1,0
15645323,France,Male,55,0,1,1,1
15793311,Germany,Female,46,119492.88,2,1,1
15764153,France,Female,33,130499.09,2,1,0
15802560,Spain,Female,48,140576.11,1,1,0
15728608,Germany,Female,34,91025.58,2,1,0
15770474,France,Female,33,0,3,1,1
15724444,France,Female,38,125877.65,2,1,0
15753110,Spain,Male,64,45752.78,2,0,1
15711521,France,Male,39,121778.71,1,1,0
15632816,Germany,Female,49,127948.57,1,1,0
15693637,France,Female,30,0,2,1,0
15725509,Germany,Male,30,115286.68,2,1,0
15684645,Germany,Male,41,62078.21,2,0,0
15692235,France,Female,38,0,2,0,0
15777459,Spain,Female,32,175406.13,2,1,1
15656937,Spain,Male,26,131643.25,1,0,0
15610643,Germany,Male,44,151739.65,1,0,0
15777315,France,Male,43,93616.35,2,0,0
15611058,Germany,Female,60,138597.54,2,1,1
15630413,France,Female,41,0,2,1,0
15635942,France,Male,40,0,2,0,1
15648858,France,Female,27,85225.21,1,1,0
15810732,France,Female,36,148749.29,2,0,0
15705448,Germany,Male,52,130013.12,1,1,1
15730488,Spain,Female,27,0,1,1,0
15620443,France,Female,81,0,2,1,0
15741078,France,Male,54,111729.47,2,1,0
15753161,France,Female,36,180169.44,2,0,0
15711396,Spain,Male,40,0,2,1,0
15593499,Spain,Female,47,0,1,0,1
15579189,France,Female,42,0,2,1,0
15743545,Spain,Female,29,0,2,0,0
15791316,France,Male,35,0,2,1,0
15608246,Germany,Female,36,103914.17,1,1,1
15676526,France,Female,34,88772.87,1,1,0
15813911,France,Female,39,0,1,0,0
15630195,France,Female,40,131184.67,1,1,0
15736250,France,Male,38,117810.79,1,1,1
15671334,France,Male,31,0,1,0,0
15574169,Germany,Female,32,92466.21,1,0,0
15718839,Germany,Female,38,102741.15,2,1,0
15762331,France,Male,37,178755.84,1,0,0
15606901,France,Male,43,0,2,0,0
15713559,Germany,Female,32,146602.25,2,1,0
15768881,France,Male,29,0,2,1,0
15743075,France,Male,35,0,2,1,0
15660980,Spain,Male,38,115702.67,2,1,0
15810942,Germany,Female,61,137655.31,1,1,0
15728362,France,Female,29,0,2,0,0
15683339,Spain,Female,34,59877.33,1,0,1
15685476,France,Male,31,100082.14,1,1,0
15663650,Germany,Male,52,107304.39,3,0,1
15617434,Spain,Male,38,0,1,1,0
15622470,Spain,Male,41,96032.22,1,1,0
15703682,Spain,Male,33,0,1,0,0
15727391,Germany,Male,29,144553.5,2,0,0
15711062,Germany,Male,40,86172.81,2,1,0
15567339,France,Male,73,0,1,1,0
15760662,Germany,Female,29,87212.8,1,1,0
15605737,France,Male,36,0,2,0,0
15692977,Germany,Female,36,130700.92,2,0,0
15672082,France,Male,62,0,2,0,0
15600280,France,Female,32,0,2,0,0
15804052,Spain,Male,23,0,2,1,0
15576065,Spain,Female,40,171325.98,1,1,1
15796838,Spain,Male,58,92930.92,1,1,0
15693526,France,Female,40,0,1,0,0
15748595,France,Female,29,77556.79,2,1,0
15679029,France,Male,33,102874.28,1,0,0
15753639,France,Male,37,146093.39,2,0,0
15604138,Spain,Male,34,0,1,0,1
15666095,Spain,Male,51,79811.72,2,1,1
15643487,Spain,Male,39,105473.74,1,0,1
15764033,Germany,Female,43,121927.92,1,0,1
15747288,Spain,Female,40,61671.19,1,1,1
15790599,Germany,Female,39,149363.12,2,1,0
15737705,France,Female,27,152309.37,1,0,0
15737194,France,Female,33,0,2,0,0
15726776,Spain,Male,36,111629.29,1,1,0
15804357,France,Male,40,0,1,1,0
15664432,Spain,Female,49,96296.78,1,0,1
15688984,France,Male,20,95830.43,1,0,0
15583026,France,Female,38,135919.33,1,0,0
15771668,France,Male,59,185966.64,1,0,1
15779904,France,Female,29,0,2,1,0
15784323,France,Female,21,0,2,0,0
15756277,Germany,Female,43,92244.83,2,0,0
15663312,France,Female,35,112727.06,2,0,0
15793197,France,Female,34,100359.54,1,0,0
15731463,Germany,Male,43,105301.5,1,1,0
15621768,Spain,Male,45,112994.65,1,0,0
15691323,Germany,Male,40,89025.88,2,0,0
15781326,France,Male,35,95478.17,1,0,0
15595640,France,Male,37,0,2,0,0
15814331,Germany,Female,43,119127.46,2,0,0
15602030,France,Male,28,128206.79,1,1,0
15747974,France,Male,49,0,2,0,0
15611315,Germany,Female,23,71433.08,1,0,0
15636977,Germany,Male,36,118214.32,3,0,1
15690337,France,Female,27,102258.11,2,0,0
15680666,Spain,Female,39,151963.26,2,0,0
15679551,Spain,Female,46,163764.84,1,1,1
15778915,France,Female,32,128551.36,2,1,0
15568849,Spain,Female,31,118158.74,1,1,0
15747762,France,Male,32,118520.41,1,0,0
